TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Total_Households,Toilet_Inside,Toilet_Inside_Flush_Sewer,Toilet_Inside_Flush_Septic,Toilet_Inside_Flush_Other,Toilet_Inside_Pit_Ventilated,Toilet_Inside_Pit_Open,Toilet_Inside_Open_Drain,Toilet_Inside_Manual,Toilet_Inside_Pig,Toilet_Outside,Toilet_Public,Toilet_None
HH2808,27,528,04269,000000,Sub-District - Chiplun,Rural," 50,482 "," 31,713 "," 2,364 "," 20,129 ", 836 ," 8,169 ", 178 , 30 , -   , 7 ," 18,769 "," 7,265 "," 11,504 "
HH2808,27,528,04269,000000,Sub-District - Chiplun,Urban," 15,515 "," 12,657 "," 1,534 "," 10,211 ", 131 , 622 , 58 , 99 , -   , 2 ," 2,858 "," 2,370 ", 488 
HH2808,27,528,04269,802874,Chiplun (M Cl),Urban," 12,557 "," 10,040 "," 1,306 "," 8,026 ", 117 , 478 , 19 , 92 , -   , 2 ," 2,517 "," 2,171 ", 346 
HH2808,27,528,04269,565351,Kherdi (CT),Urban," 2,958 "," 2,617 ", 228 ," 2,185 ", 14 , 144 , 39 , 7 , -   , -   , 341 , 199 , 142 
HH2808,27,528,04270,000000,Sub-District - Guhagar,Total," 32,445 "," 23,408 "," 1,033 "," 14,700 ", 960 ," 6,628 ", 41 , 46 , -   , -   ," 9,037 "," 7,336 "," 1,701 "
HH2808,27,528,04270,000000,Sub-District - Guhagar,Rural," 32,081 "," 23,142 "," 1,032 "," 14,451 ", 946 ," 6,626 ", 41 , 46 , -   , -   ," 8,939 "," 7,238 "," 1,701 "
HH2808,27,528,04270,000000,Sub-District - Guhagar,Urban, 364 , 266 , 1 , 249 , 14 , 2 , -   , -   , -   , -   , 98 , 98 , -   
HH2808,27,528,04270,565473,Mouje Anjanvel (CT),Urban, 364 , 266 , 1 , 249 , 14 , 2 , -   , -   , -   , -   , 98 , 98 , -   
HH2808,27,528,04271,000000,Sub-District - Ratnagiri,Total," 72,289 "," 51,999 "," 4,589 "," 41,206 "," 1,198 "," 4,505 ", 155 , 204 , -   , 142 ," 20,290 "," 12,591 "," 7,699 "
HH2808,27,528,04271,000000,Sub-District - Ratnagiri,Rural," 48,282 "," 32,287 "," 2,309 "," 24,930 "," 1,031 "," 3,698 ", 129 , 82 , -   , 108 ," 15,995 "," 9,256 "," 6,739 "
HH2808,27,528,04271,000000,Sub-District - Ratnagiri,Urban," 24,007 "," 19,712 "," 2,280 "," 16,276 ", 167 , 807 , 26 , 122 , -   , 34 ," 4,295 "," 3,335 ", 960 
HH2808,27,528,04271,802875,Ratnagiri (M Cl),Urban," 17,206 "," 13,668 "," 1,880 "," 10,712 ", 146 , 761 , 19 , 117 , -   , 33 ," 3,538 "," 2,760 ", 778 
HH2808,27,528,04271,565670,Zadgaon (CT),Urban," 1,753 "," 1,596 ", 132 ," 1,456 ", 1 , 4 , 3 , -   , -   , -   , 157 , 51 , 106 
HH2808,27,528,04271,565671,Nachane (CT),Urban," 2,715 "," 2,620 ", 69 ," 2,500 ", 4 , 38 , 4 , 4 , -   , 1 , 95 , 37 , 58 
HH2808,27,528,04271,565672,Karle (CT),Urban, 855 , 378 , 135 , 239 , 1 , 2 , -   , 1 , -   , -   , 477 , 477 , -   
HH2808,27,528,04271,565673,Kuwarbav (CT),Urban," 1,478 "," 1,450 ", 64 ," 1,369 ", 15 , 2 , -   , -   , -   , -   , 28 , 10 , 18 
HH2808,27,528,04272,000000,Sub-District - Sangameshwar,Total," 49,910 "," 39,653 "," 1,520 "," 25,289 "," 1,588 "," 11,017 ", 73 , 65 , 86 , 15 ," 10,257 "," 3,755 "," 6,502 "
HH2808,27,528,04272,000000,Sub-District - Sangameshwar,Rural," 46,880 "," 36,833 "," 1,324 "," 22,749 "," 1,568 "," 10,963 ", 63 , 65 , 86 , 15 ," 10,047 "," 3,726 "," 6,321 "
HH2808,27,528,04272,000000,Sub-District - Sangameshwar,Urban," 3,030 "," 2,820 ", 196 ," 2,540 ", 20 , 54 , 10 , -   , -   , -   , 210 , 29 , 181 
HH2808,27,528,04272,565872,Devrukh (CT),Urban," 3,030 "," 2,820 ", 196 ," 2,540 ", 20 , 54 , 10 , -   , -   , -   , 210 , 29 , 181 
HH2808,27,528,04273,000000,Sub-District - Lanja,Total," 26,000 "," 20,630 ", 629 ," 13,764 ", 768 ," 5,399 ", 30 , 1 , 38 , 1 ," 5,370 "," 4,163 "," 1,207 "
HH2808,27,528,04273,000000,Sub-District - Lanja,Rural," 22,733 "," 17,747 ", 565 ," 11,315 ", 576 ," 5,221 ", 30 , 1 , 38 , 1 ," 4,986 "," 3,911 "," 1,075 "
HH2808,27,528,04273,000000,Sub-District - Lanja,Urban," 3,267 "," 2,883 ", 64 ," 2,449 ", 192 , 178 , -   , -   , -   , -   , 384 , 252 , 132 
HH2808,27,528,04273,565995,Lanja (CT),Urban," 3,267 "," 2,883 ", 64 ," 2,449 ", 192 , 178 , -   , -   , -   , -   , 384 , 252 , 132 
HH2808,27,528,04274,000000,Sub-District - Rajapur,Total," 41,899 "," 26,618 ", 996 ," 17,378 ", 806 ," 7,311 ", 57 , 63 , -   , 7 ," 15,281 "," 8,089 "," 7,192 "
HH2808,27,528,04274,000000,Sub-District - Rajapur,Rural," 39,698 "," 25,012 ", 819 ," 16,170 ", 790 ," 7,114 ", 56 , 58 , -   , 5 ," 14,686 "," 7,536 "," 7,150 "
HH2808,27,528,04274,000000,Sub-District - Rajapur,Urban," 2,201 "," 1,606 ", 177 ," 1,208 ", 16 , 197 , 1 , 5 , -   , 2 , 595 , 553 , 42 
HH2808,27,528,04274,802876,Rajapur (M Cl),Urban," 2,201 "," 1,606 ", 177 ," 1,208 ", 16 , 197 , 1 , 5 , -   , 2 , 595 , 553 , 42 
HH2808,27,529,00000,000000,District - Sindhudurg,Total," 205,119 "," 155,696 "," 5,255 "," 115,561 "," 6,455 "," 27,881 ", 306 , 203 , -   , 35 ," 49,423 "," 20,478 "," 28,945 "
HH2808,27,529,00000,000000,District - Sindhudurg,Rural," 180,494 "," 134,314 "," 4,434 "," 97,499 "," 6,170 "," 25,723 ", 264 , 191 , -   , 33 ," 46,180 "," 18,318 "," 27,862 "
HH2808,27,529,00000,000000,District - Sindhudurg,Urban," 24,625 "," 21,382 ", 821 ," 18,062 ", 285 ," 2,158 ", 42 , 12 , -   , 2 ," 3,243 "," 2,160 "," 1,083 "
HH2808,27,529,04275,000000,Sub-District - Devgad,Total," 27,527 "," 19,600 ", 525 ," 15,974 ", 603 ," 2,429 ", 39 , 23 , -   , 7 ," 7,927 "," 6,059 "," 1,868 "
HH2808,27,529,04275,000000,Sub-District - Devgad,Rural," 27,527 "," 19,600 ", 525 ," 15,974 ", 603 ," 2,429 ", 39 , 23 , -   , 7 ," 7,927 "," 6,059 "," 1,868 "
HH2808,27,529,04275,000000,Sub-District - Devgad,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,529,04276,000000,Sub-District - Vaibhavvadi,Total," 11,311 "," 7,995 ", 192 ," 5,148 ", 304 ," 2,335 ", 10 , 2 , -   , 4 ," 3,316 ", 677 ," 2,639 "
HH2808,27,529,04276,000000,Sub-District - Vaibhavvadi,Rural," 11,311 "," 7,995 ", 192 ," 5,148 ", 304 ," 2,335 ", 10 , 2 , -   , 4 ," 3,316 ", 677 ," 2,639 "
HH2808,27,529,04276,000000,Sub-District - Vaibhavvadi,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,529,04277,000000,Sub-District - Kankavli,Total," 33,065 "," 25,459 ", 692 ," 19,654 "," 1,243 "," 3,796 ", 48 , 23 , -   , 3 ," 7,606 "," 2,489 "," 5,117 "
HH2808,27,529,04277,000000,Sub-District - Kankavli,Rural," 27,390 "," 20,100 ", 608 ," 14,651 "," 1,209 "," 3,561 ", 46 , 22 , -   , 3 ," 7,290 "," 2,275 "," 5,015 "
HH2808,27,529,04277,000000,Sub-District - Kankavli,Urban," 5,675 "," 5,359 ", 84 ," 5,003 ", 34 , 235 , 2 , 1 , -   , -   , 316 , 214 , 102 
HH2808,27,529,04277,802877,Kankavli (NP),Urban," 3,867 "," 3,625 ", 42 ," 3,400 ", 28 , 153 , 1 , 1 , -   , -   , 242 , 151 , 91 
HH2808,27,529,04277,566496,Kalmath (CT),Urban," 1,808 "," 1,734 ", 42 ," 1,603 ", 6 , 82 , 1 , -   , -   , -   , 74 , 63 , 11 
HH2808,27,529,04278,000000,Sub-District - Malwan,Total," 27,871 "," 22,754 "," 1,012 "," 18,453 ", 432 ," 2,782 ", 47 , 25 , -   , 3 ," 5,117 "," 3,559 "," 1,558 "
HH2808,27,529,04278,000000,Sub-District - Malwan,Rural," 23,429 "," 19,232 ", 910 ," 15,202 ", 363 ," 2,699 ", 40 , 15 , -   , 3 ," 4,197 "," 2,789 "," 1,408 "
HH2808,27,529,04278,000000,Sub-District - Malwan,Urban," 4,442 "," 3,522 ", 102 ," 3,251 ", 69 , 83 , 7 , 10 , -   , -   , 920 , 770 , 150 
HH2808,27,529,04278,802878,Malwan (M Cl),Urban," 4,442 "," 3,522 ", 102 ," 3,251 ", 69 , 83 , 7 , 10 , -   , -   , 920 , 770 , 150 
HH2808,27,529,04279,000000,Sub-District - Vengurla,Total," 21,440 "," 16,862 ", 529 ," 12,729 "," 1,088 "," 2,484 ", 26 , 4 , -   , 2 ," 4,578 "," 2,382 "," 2,196 "
HH2808,27,529,04279,000000,Sub-District - Vengurla,Rural," 18,478 "," 14,728 ", 499 ," 10,820 "," 1,057 "," 2,326 ", 21 , 4 , -   , 1 ," 3,750 "," 1,818 "," 1,932 "
HH2808,27,529,04279,000000,Sub-District - Vengurla,Urban," 2,962 "," 2,134 ", 30 ," 1,909 ", 31 , 158 , 5 , -   , -   , 1 , 828 , 564 , 264 
HH2808,27,529,04279,802879,Vengurla (M Cl),Urban," 2,962 "," 2,134 ", 30 ," 1,909 ", 31 , 158 , 5 , -   , -   , 1 , 828 , 564 , 264 
HH2808,27,529,04280,000000,Sub-District - Kudal,Total," 36,853 "," 29,711 "," 1,110 "," 19,967 "," 1,663 "," 6,871 ", 70 , 20 , -   , 10 ," 7,142 "," 1,938 "," 5,204 "
HH2808,27,529,04280,000000,Sub-District - Kudal,Rural," 33,536 "," 26,563 ", 736 ," 17,538 "," 1,648 "," 6,551 ", 61 , 19 , -   , 10 ," 6,973 "," 1,840 "," 5,133 "
HH2808,27,529,04280,000000,Sub-District - Kudal,Urban," 3,317 "," 3,148 ", 374 ," 2,429 ", 15 , 320 , 9 , 1 , -   , -   , 169 , 98 , 71 
HH2808,27,529,04280,566839,Kudal (CT),Urban," 3,317 "," 3,148 ", 374 ," 2,429 ", 15 , 320 , 9 , 1 , -   , -   , 169 , 98 , 71 
HH2808,27,529,04281,000000,Sub-District - Sawantwadi,Total," 35,247 "," 26,631 "," 1,046 "," 18,695 ", 953 ," 5,781 ", 59 , 91 , -   , 6 ," 8,616 "," 2,513 "," 6,103 "
HH2808,27,529,04281,000000,Sub-District - Sawantwadi,Rural," 27,018 "," 19,412 ", 815 ," 13,225 ", 817 ," 4,419 ", 40 , 91 , -   , 5 ," 7,606 "," 1,999 "," 5,607 "
HH2808,27,529,04281,000000,Sub-District - Sawantwadi,Urban," 8,229 "," 7,219 ", 231 ," 5,470 ", 136 ," 1,362 ", 19 , -   , -   , 1 ," 1,010 ", 514 , 496 
HH2808,27,529,04281,802880,Sawantwadi (M Cl),Urban," 5,487 "," 4,895 ", 197 ," 4,127 ", 110 , 446 , 15 , -   , -   , -   , 592 , 450 , 142 
HH2808,27,529,04281,566922,Majgaon (CT),Urban," 1,210 "," 1,047 ", 5 , 513 , 2 , 527 , -   , -   , -   , -   , 163 , 20 , 143 
HH2808,27,529,04281,566923,Banda (CT),Urban," 1,532 "," 1,277 ", 29 , 830 , 24 , 389 , 4 , -   , -   , 1 , 255 , 44 , 211 
HH2808,27,529,04282,000000,Sub-District - Dodamarg,Total," 11,805 "," 6,684 ", 149 ," 4,941 ", 169 ," 1,403 ", 7 , 15 , -   , -   ," 5,121 ", 861 ," 4,260 "
HH2808,27,529,04282,000000,Sub-District - Dodamarg,Rural," 11,805 "," 6,684 ", 149 ," 4,941 ", 169 ," 1,403 ", 7 , 15 , -   , -   ," 5,121 ", 861 ," 4,260 "
HH2808,27,529,04282,000000,Sub-District - Dodamarg,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,530,00000,000000,District - Kolhapur,Total," 821,483 "," 612,194 "," 71,177 "," 418,872 "," 51,999 "," 63,873 "," 1,157 "," 3,308 ", 457 ," 1,351 "," 209,289 "," 150,119 "," 59,170 "
HH2808,27,530,00000,000000,District - Kolhapur,Rural," 556,628 "," 414,284 "," 19,098 "," 284,432 "," 50,177 "," 57,873 "," 1,018 ", 497 , 242 , 947 ," 142,344 "," 90,873 "," 51,471 "
HH2808,27,530,00000,000000,District - Kolhapur,Urban," 264,855 "," 197,910 "," 52,079 "," 134,440 "," 1,822 "," 6,000 ", 139 ," 2,811 ", 215 , 404 ," 66,945 "," 59,246 "," 7,699 "
HH2808,27,530,04283,000000,Sub-District - Shahuwadi,Total," 39,703 "," 29,383 "," 1,104 "," 15,694 "," 2,286 "," 10,139 ", 90 , 55 , -   , 15 ," 10,320 "," 6,104 "," 4,216 "
HH2808,27,530,04283,000000,Sub-District - Shahuwadi,Rural," 38,596 "," 28,610 ", 958 ," 15,071 "," 2,283 "," 10,139 ", 89 , 55 , -   , 15 ," 9,986 "," 5,774 "," 4,212 "
HH2808,27,530,04283,000000,Sub-District - Shahuwadi,Urban," 1,107 ", 773 , 146 , 623 , 3 , -   , 1 , -   , -   , -   , 334 , 330 , 4 
HH2808,27,530,04283,802881,Malkapur (M Cl),Urban," 1,107 ", 773 , 146 , 623 , 3 , -   , 1 , -   , -   , -   , 334 , 330 , 4 
HH2808,27,530,04284,000000,Sub-District - Panhala,Total," 52,600 "," 42,647 "," 2,682 "," 27,503 "," 7,440 "," 4,722 ", 73 , 53 , 107 , 67 ," 9,953 "," 6,596 "," 3,357 "
HH2808,27,530,04284,000000,Sub-District - Panhala,Rural," 50,998 "," 41,755 "," 2,651 "," 26,653 "," 7,434 "," 4,719 ", 73 , 53 , 107 , 65 ," 9,243 "," 5,909 "," 3,334 "
HH2808,27,530,04284,000000,Sub-District - Panhala,Urban," 1,602 ", 892 , 31 , 850 , 6 , 3 , -   , -   , -   , 2 , 710 , 687 , 23 
HH2808,27,530,04284,802882,Panhala (M Cl),Urban, 677 , 465 , 7 , 454 , 2 , -   , -   , -   , -   , 2 , 212 , 194 , 18 
HH2808,27,530,04284,567260,Wadi Ratnagiri (CT),Urban, 925 , 427 , 24 , 396 , 4 , 3 , -   , -   , -   , -   , 498 , 493 , 5 
HH2808,27,530,04285,000000,Sub-District - Hatkanangle,Total," 169,128 "," 112,814 "," 13,363 "," 90,553 "," 3,246 "," 4,161 ", 348 , 747 , 61 , 335 ," 56,314 "," 42,034 "," 14,280 "
HH2808,27,530,04285,000000,Sub-District - Hatkanangle,Rural," 84,385 "," 57,675 "," 2,992 "," 47,997 "," 2,564 "," 3,439 ", 255 , 128 , -   , 300 ," 26,710 "," 17,581 "," 9,129 "
HH2808,27,530,04285,000000,Sub-District - Hatkanangle,Urban," 84,743 "," 55,139 "," 10,371 "," 42,556 ", 682 , 722 , 93 , 619 , 61 , 35 ," 29,604 "," 24,453 "," 5,151 "
HH2808,27,530,04285,802883,Vadgaon Kasba (M Cl),Urban," 5,280 "," 3,014 ", 68 ," 2,824 ", 38 , 64 , 14 , 4 , -   , 2 ," 2,266 "," 2,047 ", 219 
HH2808,27,530,04285,802884,Ichalkaranji (M Cl),Urban," 60,889 "," 38,763 "," 10,018 "," 27,206 ", 514 , 259 , 76 , 608 , 61 , 21 ," 22,126 "," 19,177 "," 2,949 "
HH2808,27,530,04285,567319,Korochi (CT),Urban," 4,088 "," 2,817 ", 55 ," 2,464 ", 81 , 214 , 2 , -   , -   , 1 ," 1,271 ", 561 , 710 
HH2808,27,530,04285,567320,Kabnur (CT),Urban," 8,441 "," 6,444 ", 82 ," 6,173 ", 35 , 147 , -   , 7 , -   , -   ," 1,997 "," 1,520 ", 477 
HH2808,27,530,04285,567321,Hupari (CT),Urban," 6,045 "," 4,101 ", 148 ," 3,889 ", 14 , 38 , 1 , -   , -   , 11 ," 1,944 "," 1,148 ", 796 
HH2808,27,530,04286,000000,Sub-District - Shirol,Total," 80,138 "," 49,935 "," 3,370 "," 42,651 ", 766 ," 2,777 ", 125 , 72 , 92 , 82 ," 30,203 "," 20,468 "," 9,735 "
HH2808,27,530,04286,000000,Sub-District - Shirol,Rural," 65,031 "," 39,711 "," 2,498 "," 33,984 ", 687 ," 2,203 ", 115 , 64 , 92 , 68 ," 25,320 "," 16,157 "," 9,163 "
HH2808,27,530,04286,000000,Sub-District - Shirol,Urban," 15,107 "," 10,224 ", 872 ," 8,667 ", 79 , 574 , 10 , 8 , -   , 14 ," 4,883 "," 4,311 ", 572 
HH2808,27,530,04286,802885,Jaysingpur (M Cl),Urban," 10,568 "," 7,987 ", 768 ," 6,709 ", 69 , 419 , 9 , 2 , -   , 11 ," 2,581 "," 2,242 ", 339 
HH2808,27,530,04286,802886,Kurundvad (M Cl),Urban," 4,539 "," 2,237 ", 104 ," 1,958 ", 10 , 155 , 1 , 6 , -   , 3 ," 2,302 "," 2,069 ", 233 
HH2808,27,530,04287,000000,Sub-District - Karvir,Total," 220,474 "," 182,366 "," 42,522 "," 119,214 "," 9,141 "," 8,632 ", 122 ," 2,197 ", 154 , 384 ," 38,108 "," 33,661 "," 4,447 "
HH2808,27,530,04287,000000,Sub-District - Karvir,Rural," 76,994 "," 65,266 "," 2,937 "," 49,629 "," 8,285 "," 4,190 ", 96 , 96 , -   , 33 ," 11,728 "," 8,762 "," 2,966 "
HH2808,27,530,04287,000000,Sub-District - Karvir,Urban," 143,480 "," 117,100 "," 39,585 "," 69,585 ", 856 ," 4,442 ", 26 ," 2,101 ", 154 , 351 ," 26,380 "," 24,899 "," 1,481 "
HH2808,27,530,04287,802887,Kolhapur (M Corp.),Urban," 120,678 "," 95,660 "," 37,538 "," 51,831 ", 598 ," 3,223 ", 23 ," 2,089 ", 33 , 325 ," 25,018 "," 23,868 "," 1,150 "
HH2808,27,530,04287,567497,Ujalaiwadi (CT),Urban," 2,024 "," 1,901 ", 371 ," 1,521 ", 4 , 3 , -   , -   , -   , 2 , 123 , 105 , 18 
HH2808,27,530,04287,567498,Gandhinagar (CT),Urban," 2,519 "," 2,143 ", 374 ," 1,493 ", 22 , 121 , 2 , 10 , 121 , -   , 376 , 374 , 2 
HH2808,27,530,04287,567499,Uchgaon (CT),Urban," 6,625 "," 6,277 ", 585 ," 5,482 ", 146 , 63 , -   , -   , -   , 1 , 348 , 210 , 138 
HH2808,27,530,04287,567500,Pachgaon (CT),Urban," 4,704 "," 4,600 ", 162 ," 3,979 ", 33 , 414 , 1 , -   , -   , 11 , 104 , 66 , 38 
HH2808,27,530,04287,567501,Morewadi (CT),Urban," 1,609 "," 1,593 ", 60 ," 1,436 ", 1 , 94 , -   , -   , -   , 2 , 16 , 13 , 3 
HH2808,27,530,04287,567502,Gokul Shirgaon (CT),Urban," 1,924 "," 1,777 ", 204 ," 1,250 ", 31 , 282 , -   , 1 , -   , 9 , 147 , 78 , 69 
HH2808,27,530,04287,567503,Tamgaon (CT),Urban," 1,236 "," 1,063 ", 54 , 834 , 16 , 158 , -   , 1 , -   , -   , 173 , 166 , 7 
HH2808,27,530,04287,567504,Kalambe T. Thane (CT),Urban," 2,161 "," 2,086 ", 237 ," 1,759 ", 5 , 84 , -   , -   , -   , 1 , 75 , 19 , 56 
HH2808,27,530,04288,000000,Sub-District - Bavda,Total," 6,973 "," 5,238 ", 344 ," 2,114 ", 464 ," 2,298 ", 10 , 5 , -   , 3 ," 1,735 ", 918 , 817 
HH2808,27,530,04288,000000,Sub-District - Bavda,Rural," 6,973 "," 5,238 ", 344 ," 2,114 ", 464 ," 2,298 ", 10 , 5 , -   , 3 ," 1,735 ", 918 , 817 
HH2808,27,530,04288,000000,Sub-District - Bavda,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,530,04289,000000,Sub-District - Radhanagari,Total," 41,590 "," 35,320 "," 1,478 "," 21,286 "," 4,279 "," 8,237 ", 15 , 5 , -   , 20 ," 6,270 "," 4,570 "," 1,700 "
HH2808,27,530,04289,000000,Sub-District - Radhanagari,Rural," 41,590 "," 35,320 "," 1,478 "," 21,286 "," 4,279 "," 8,237 ", 15 , 5 , -   , 20 ," 6,270 "," 4,570 "," 1,700 "
HH2808,27,530,04289,000000,Sub-District - Radhanagari,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,530,04290,000000,Sub-District - Kagal,Total," 57,492 "," 37,187 "," 1,591 "," 27,309 "," 6,047 "," 2,090 ", 60 , 22 , -   , 68 ," 20,305 "," 14,984 "," 5,321 "
HH2808,27,530,04290,000000,Sub-District - Kagal,Rural," 48,201 "," 31,270 "," 1,208 "," 22,101 "," 5,915 "," 1,913 ", 53 , 12 , -   , 68 ," 16,931 "," 11,911 "," 5,020 "
HH2808,27,530,04290,000000,Sub-District - Kagal,Urban," 9,291 "," 5,917 ", 383 ," 5,208 ", 132 , 177 , 7 , 10 , -   , -   ," 3,374 "," 3,073 ", 301 
HH2808,27,530,04290,802888,Kagal (M Cl),Urban," 6,942 "," 4,227 ", 344 ," 3,654 ", 47 , 166 , 6 , 10 , -   , -   ," 2,715 "," 2,444 ", 271 
HH2808,27,530,04290,802889,Murgud (M Cl),Urban," 2,349 "," 1,690 ", 39 ," 1,554 ", 85 , 11 , 1 , -   , -   , -   , 659 , 629 , 30 
HH2808,27,530,04291,000000,Sub-District - Bhudargad,Total," 33,445 "," 26,586 ", 755 ," 19,231 "," 3,457 "," 3,100 ", 17 , 16 , -   , 10 ," 6,859 "," 5,028 "," 1,831 "
HH2808,27,530,04291,000000,Sub-District - Bhudargad,Rural," 33,445 "," 26,586 ", 755 ," 19,231 "," 3,457 "," 3,100 ", 17 , 16 , -   , 10 ," 6,859 "," 5,028 "," 1,831 "
HH2808,27,530,04291,000000,Sub-District - Bhudargad,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,530,04292,000000,Sub-District - Ajra,Total," 29,090 "," 24,184 ", 742 ," 13,660 "," 3,158 "," 6,441 ", 81 , 75 , -   , 27 ," 4,906 "," 3,826 "," 1,080 "
HH2808,27,530,04292,000000,Sub-District - Ajra,Rural," 25,542 "," 20,933 ", 632 ," 10,688 "," 3,108 "," 6,395 ", 79 , 5 , -   , 26 ," 4,609 "," 3,580 "," 1,029 "
HH2808,27,530,04292,000000,Sub-District - Ajra,Urban," 3,548 "," 3,251 ", 110 ," 2,972 ", 50 , 46 , 2 , 70 , -   , 1 , 297 , 246 , 51 
HH2808,27,530,04292,567964,Ajra (CT),Urban," 3,548 "," 3,251 ", 110 ," 2,972 ", 50 , 46 , 2 , 70 , -   , 1 , 297 , 246 , 51 
HH2808,27,530,04293,000000,Sub-District - Gadhinglaj,Total," 52,008 "," 37,554 "," 2,132 "," 27,481 "," 4,772 "," 2,784 ", 95 , 29 , -   , 261 ," 14,454 "," 9,172 "," 5,282 "
HH2808,27,530,04293,000000,Sub-District - Gadhinglaj,Rural," 46,031 "," 32,940 "," 1,551 "," 23,502 "," 4,758 "," 2,748 ", 95 , 26 , -   , 260 ," 13,091 "," 7,925 "," 5,166 "
HH2808,27,530,04293,000000,Sub-District - Gadhinglaj,Urban," 5,977 "," 4,614 ", 581 ," 3,979 ", 14 , 36 , -   , 3 , -   , 1 ," 1,363 "," 1,247 ", 116 
HH2808,27,530,04293,802890,Gadhinglaj (M Cl),Urban," 5,977 "," 4,614 ", 581 ," 3,979 ", 14 , 36 , -   , 3 , -   , 1 ," 1,363 "," 1,247 ", 116 
HH2808,27,530,04294,000000,Sub-District - Chandgad,Total," 38,842 "," 28,980 "," 1,094 "," 12,176 "," 6,943 "," 8,492 ", 121 , 32 , 43 , 79 ," 9,862 "," 2,758 "," 7,104 "
HH2808,27,530,04294,000000,Sub-District - Chandgad,Rural," 38,842 "," 28,980 "," 1,094 "," 12,176 "," 6,943 "," 8,492 ", 121 , 32 , 43 , 79 ," 9,862 "," 2,758 "," 7,104 "
HH2808,27,530,04294,000000,Sub-District - Chandgad,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,531,00000,000000,District - Sangli,Total," 585,227 "," 380,072 "," 53,891 "," 209,662 "," 13,067 "," 95,281 "," 1,575 "," 4,898 ", 622 ," 1,076 "," 205,155 "," 69,093 "," 136,062 "
HH2808,27,531,00000,000000,District - Sangli,Rural," 432,579 "," 261,623 "," 17,265 "," 140,145 "," 11,974 "," 89,798 "," 1,005 ", 625 , 166 , 645 ," 170,956 "," 48,436 "," 122,520 "
HH2808,27,531,00000,000000,District - Sangli,Urban," 152,648 "," 118,449 "," 36,626 "," 69,517 "," 1,093 "," 5,483 ", 570 ," 4,273 ", 456 , 431 ," 34,199 "," 20,657 "," 13,542 "
HH2808,27,531,04295,000000,Sub-District - Shirala,Total," 35,662 "," 25,677 ", 887 ," 15,213 "," 2,939 "," 6,485 ", 73 , 18 , -   , 62 ," 9,985 "," 4,601 "," 5,384 "
HH2808,27,531,04295,000000,Sub-District - Shirala,Rural," 35,662 "," 25,677 ", 887 ," 15,213 "," 2,939 "," 6,485 ", 73 , 18 , -   , 62 ," 9,985 "," 4,601 "," 5,384 "
HH2808,27,531,04295,000000,Sub-District - Shirala,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,531,04296,000000,Sub-District - Walwa,Total," 91,915 "," 66,673 "," 8,250 "," 46,303 "," 4,012 "," 7,098 ", 193 , 84 , 464 , 269 ," 25,242 "," 13,960 "," 11,282 "
HH2808,27,531,04296,000000,Sub-District - Walwa,Rural," 70,475 "," 51,225 "," 6,775 "," 33,539 "," 3,814 "," 6,570 ", 155 , 70 , 80 , 222 ," 19,250 "," 9,623 "," 9,627 "
HH2808,27,531,04296,000000,Sub-District - Walwa,Urban," 21,440 "," 15,448 "," 1,475 "," 12,764 ", 198 , 528 , 38 , 14 , 384 , 47 ," 5,992 "," 4,337 "," 1,655 "
HH2808,27,531,04296,802891,Uran Islampur (M Cl),Urban," 13,938 "," 11,026 ", 728 ," 9,558 ", 76 , 258 , 8 , 5 , 384 , 9 ," 2,912 "," 2,232 ", 680 
HH2808,27,531,04296,802892,Ashta (M Cl),Urban," 7,502 "," 4,422 ", 747 ," 3,206 ", 122 , 270 , 30 , 9 , -   , 38 ," 3,080 "," 2,105 ", 975 
HH2808,27,531,04297,000000,Sub-District - Palus,Total," 33,014 "," 25,206 "," 3,124 "," 19,279 ", 599 ," 2,072 ", 25 , 57 , 13 , 37 ," 7,808 "," 5,886 "," 1,922 "
HH2808,27,531,04297,000000,Sub-District - Palus,Rural," 33,014 "," 25,206 "," 3,124 "," 19,279 ", 599 ," 2,072 ", 25 , 57 , 13 , 37 ," 7,808 "," 5,886 "," 1,922 "
HH2808,27,531,04297,000000,Sub-District - Palus,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH2808,27,531,04298,000000,Sub-District - Kadegaon,Total," 29,752 "," 22,173 ", 689 ," 7,735 ", 832 ," 12,750 ", 94 , 39 , 10 , 24 ," 7,579 "," 3,860 "," 3,719 "
