TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Total_Households,Bank,Radio,TV,Computer_With_Internet,Computer_Without_Internet,Landline_Only,Mobile_Only,Landline_Mobile,Bicycle,Motorcycle,Car,With_All,With_None
HH4012,27,530,04292,000000,Sub-District - Ajra,Urban," 3,548 "," 2,816 ", 817 ," 2,185 ", 111 , 175 , 300 ," 2,116 ", 497 , 956 ," 1,187 ", 243 , 185 , 374 
HH4012,27,530,04292,567964,Ajra (CT),Urban," 3,548 "," 2,816 ", 817 ," 2,185 ", 111 , 175 , 300 ," 2,116 ", 497 , 956 ," 1,187 ", 243 , 185 , 374 
HH4012,27,530,04293,000000,Sub-District - Gadhinglaj,Total," 52,008 "," 37,819 "," 13,988 "," 26,808 ", 986 ," 2,470 "," 5,432 "," 23,782 "," 5,657 "," 22,922 "," 12,734 "," 2,168 "," 1,602 "," 9,009 "
HH4012,27,530,04293,000000,Sub-District - Gadhinglaj,Rural," 46,031 "," 32,816 "," 11,418 "," 22,298 ", 651 ," 1,872 "," 4,605 "," 20,381 "," 4,693 "," 19,918 "," 10,122 "," 1,560 ", 910 ," 8,632 "
HH4012,27,530,04293,000000,Sub-District - Gadhinglaj,Urban," 5,977 "," 5,003 "," 2,570 "," 4,510 ", 335 , 598 , 827 ," 3,401 ", 964 ," 3,004 "," 2,612 ", 608 , 692 , 377 
HH4012,27,530,04293,802890,Gadhinglaj (M Cl),Urban," 5,977 "," 5,003 "," 2,570 "," 4,510 ", 335 , 598 , 827 ," 3,401 ", 964 ," 3,004 "," 2,612 ", 608 , 692 , 377 
HH4012,27,530,04294,000000,Sub-District - Chandgad,Total," 38,842 "," 31,364 "," 5,073 "," 18,700 ", 339 ," 1,445 "," 2,780 "," 20,031 "," 3,459 "," 14,475 "," 9,736 "," 1,091 ", 529 ," 7,302 "
HH4012,27,530,04294,000000,Sub-District - Chandgad,Rural," 38,842 "," 31,364 "," 5,073 "," 18,700 ", 339 ," 1,445 "," 2,780 "," 20,031 "," 3,459 "," 14,475 "," 9,736 "," 1,091 ", 529 ," 7,302 "
HH4012,27,530,04294,000000,Sub-District - Chandgad,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,00000,000000,District - Sangli,Total," 585,227 "," 460,374 "," 167,105 "," 310,230 "," 13,212 "," 35,844 "," 43,027 "," 319,625 "," 52,357 "," 335,852 "," 190,760 "," 29,515 "," 26,191 "," 77,311 "
HH4012,27,531,00000,000000,District - Sangli,Rural," 432,579 "," 352,277 "," 108,159 "," 197,659 "," 4,809 "," 20,815 "," 32,826 "," 226,401 "," 33,762 "," 242,257 "," 126,697 "," 16,198 "," 9,500 "," 66,701 "
HH4012,27,531,00000,000000,District - Sangli,Urban," 152,648 "," 108,097 "," 58,946 "," 112,571 "," 8,403 "," 15,029 "," 10,201 "," 93,224 "," 18,595 "," 93,595 "," 64,063 "," 13,317 "," 16,691 "," 10,610 "
HH4012,27,531,04295,000000,Sub-District - Shirala,Total," 35,662 "," 29,914 "," 7,074 "," 16,478 ", 396 ," 1,622 "," 2,194 "," 19,178 "," 1,796 "," 11,334 "," 8,038 "," 1,173 ", 679 ," 7,929 "
HH4012,27,531,04295,000000,Sub-District - Shirala,Rural," 35,662 "," 29,914 "," 7,074 "," 16,478 ", 396 ," 1,622 "," 2,194 "," 19,178 "," 1,796 "," 11,334 "," 8,038 "," 1,173 ", 679 ," 7,929 "
HH4012,27,531,04295,000000,Sub-District - Shirala,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,04296,000000,Sub-District - Walwa,Total," 91,915 "," 75,954 "," 25,940 "," 54,661 "," 2,093 "," 6,205 "," 8,786 "," 49,251 "," 9,849 "," 55,794 "," 34,451 "," 5,287 "," 4,163 "," 10,143 "
HH4012,27,531,04296,000000,Sub-District - Walwa,Rural," 70,475 "," 59,699 "," 18,962 "," 40,237 "," 1,071 "," 4,121 "," 7,149 "," 35,958 "," 7,829 "," 43,267 "," 25,510 "," 3,484 "," 2,164 "," 8,264 "
HH4012,27,531,04296,000000,Sub-District - Walwa,Urban," 21,440 "," 16,255 "," 6,978 "," 14,424 "," 1,022 "," 2,084 "," 1,637 "," 13,293 "," 2,020 "," 12,527 "," 8,941 "," 1,803 "," 1,999 "," 1,879 "
HH4012,27,531,04296,802891,Uran Islampur (M Cl),Urban," 13,938 "," 10,648 "," 4,835 "," 9,778 ", 865 ," 1,573 "," 1,267 "," 8,736 "," 1,535 "," 8,255 "," 6,191 "," 1,421 "," 1,657 "," 1,085 "
HH4012,27,531,04296,802892,Ashta (M Cl),Urban," 7,502 "," 5,607 "," 2,143 "," 4,646 ", 157 , 511 , 370 ," 4,557 ", 485 ," 4,272 "," 2,750 ", 382 , 342 , 794 
HH4012,27,531,04297,000000,Sub-District - Palus,Total," 33,014 "," 28,509 "," 11,116 "," 19,793 ", 847 ," 1,775 "," 2,818 "," 18,149 "," 3,542 "," 21,850 "," 12,848 "," 1,884 "," 1,476 "," 3,287 "
HH4012,27,531,04297,000000,Sub-District - Palus,Rural," 33,014 "," 28,509 "," 11,116 "," 19,793 ", 847 ," 1,775 "," 2,818 "," 18,149 "," 3,542 "," 21,850 "," 12,848 "," 1,884 "," 1,476 "," 3,287 "
HH4012,27,531,04297,000000,Sub-District - Palus,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,04298,000000,Sub-District - Kadegaon,Total," 29,752 "," 25,384 "," 7,139 "," 15,405 ", 276 ," 1,800 "," 2,448 "," 16,306 "," 1,963 "," 16,646 "," 9,368 "," 1,065 ", 649 ," 4,179 "
HH4012,27,531,04298,000000,Sub-District - Kadegaon,Rural," 29,752 "," 25,384 "," 7,139 "," 15,405 ", 276 ," 1,800 "," 2,448 "," 16,306 "," 1,963 "," 16,646 "," 9,368 "," 1,065 ", 649 ," 4,179 "
HH4012,27,531,04298,000000,Sub-District - Kadegaon,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,04299,000000,Sub-District - Khanapur,Total," 37,558 "," 29,054 "," 10,545 "," 21,145 ", 564 ," 1,913 "," 3,602 "," 19,951 "," 3,558 "," 17,534 "," 12,122 "," 1,898 "," 1,188 "," 5,540 "
HH4012,27,531,04299,000000,Sub-District - Khanapur,Rural," 27,376 "," 21,559 "," 6,812 "," 13,640 ", 229 , 992 ," 3,127 "," 13,048 "," 2,626 "," 12,200 "," 8,086 "," 1,083 ", 420 ," 4,778 "
HH4012,27,531,04299,000000,Sub-District - Khanapur,Urban," 10,182 "," 7,495 "," 3,733 "," 7,505 ", 335 , 921 , 475 ," 6,903 ", 932 ," 5,334 "," 4,036 ", 815 , 768 , 762 
HH4012,27,531,04299,802893,Vita (M Cl),Urban," 10,182 "," 7,495 "," 3,733 "," 7,505 ", 335 , 921 , 475 ," 6,903 ", 932 ," 5,334 "," 4,036 ", 815 , 768 , 762 
HH4012,27,531,04300,000000,Sub-District - Atpadi,Total," 27,944 "," 22,793 "," 4,519 "," 9,807 ", 240 ," 1,100 "," 1,398 "," 16,274 "," 1,607 "," 14,152 "," 7,654 "," 1,042 ", 434 ," 4,881 "
HH4012,27,531,04300,000000,Sub-District - Atpadi,Rural," 27,944 "," 22,793 "," 4,519 "," 9,807 ", 240 ," 1,100 "," 1,398 "," 16,274 "," 1,607 "," 14,152 "," 7,654 "," 1,042 ", 434 ," 4,881 "
HH4012,27,531,04300,000000,Sub-District - Atpadi,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,04301,000000,Sub-District - Tasgaon,Total," 52,204 "," 42,447 "," 14,831 "," 26,535 ", 532 ," 2,090 "," 3,494 "," 28,952 "," 3,717 "," 28,221 "," 16,636 "," 2,160 "," 1,200 "," 7,935 "
HH4012,27,531,04301,000000,Sub-District - Tasgaon,Rural," 44,627 "," 36,666 "," 11,856 "," 21,234 ", 333 ," 1,603 "," 3,064 "," 24,019 "," 3,085 "," 24,038 "," 13,508 "," 1,587 ", 730 ," 7,239 "
HH4012,27,531,04301,000000,Sub-District - Tasgaon,Urban," 7,577 "," 5,781 "," 2,975 "," 5,301 ", 199 , 487 , 430 ," 4,933 ", 632 ," 4,183 "," 3,128 ", 573 , 470 , 696 
HH4012,27,531,04301,802894,Tasgaon (M Cl),Urban," 7,577 "," 5,781 "," 2,975 "," 5,301 ", 199 , 487 , 430 ," 4,933 ", 632 ," 4,183 "," 3,128 ", 573 , 470 , 696 
HH4012,27,531,04302,000000,Sub-District - Miraj,Total," 181,447 "," 129,947 "," 66,135 "," 119,926 "," 7,587 "," 15,228 "," 12,875 "," 102,162 "," 20,736 "," 117,270 "," 68,635 "," 12,368 "," 15,216 "," 15,561 "
HH4012,27,531,04302,000000,Sub-District - Miraj,Rural," 67,998 "," 51,381 "," 20,875 "," 34,585 ", 740 ," 3,691 "," 5,216 "," 34,067 "," 5,725 "," 45,719 "," 20,677 "," 2,242 "," 1,762 "," 8,288 "
HH4012,27,531,04302,000000,Sub-District - Miraj,Urban," 113,449 "," 78,566 "," 45,260 "," 85,341 "," 6,847 "," 11,537 "," 7,659 "," 68,095 "," 15,011 "," 71,551 "," 47,958 "," 10,126 "," 13,454 "," 7,273 "
HH4012,27,531,04302,802895,Sangli Miraj Kupwad (M Corp.),Urban," 107,914 "," 74,776 "," 43,448 "," 81,615 "," 6,711 "," 11,143 "," 7,414 "," 64,959 "," 14,518 "," 68,286 "," 46,147 "," 9,840 "," 13,108 "," 6,727 "
HH4012,27,531,04302,568758,Budhgaon (CT),Urban," 3,192 "," 2,368 "," 1,065 "," 2,107 ", 58 , 200 , 129 ," 2,006 ", 231 ," 1,975 "," 1,049 ", 120 , 168 , 282 
HH4012,27,531,04302,568759,Madhavnagar (CT),Urban," 2,343 "," 1,422 ", 747 ," 1,619 ", 78 , 194 , 116 ," 1,130 ", 262 ," 1,290 ", 762 , 166 , 178 , 264 
HH4012,27,531,04303,000000,Sub-District - Kavathemahankal,Total," 31,616 "," 25,803 "," 8,288 "," 12,247 ", 215 ," 1,464 "," 2,560 "," 15,592 "," 2,428 "," 18,125 "," 8,448 ", 977 , 522 ," 5,204 "
HH4012,27,531,04303,000000,Sub-District - Kavathemahankal,Rural," 31,616 "," 25,803 "," 8,288 "," 12,247 ", 215 ," 1,464 "," 2,560 "," 15,592 "," 2,428 "," 18,125 "," 8,448 ", 977 , 522 ," 5,204 "
HH4012,27,531,04303,000000,Sub-District - Kavathemahankal,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,531,04304,000000,Sub-District - Jat,Total," 64,115 "," 50,569 "," 11,518 "," 14,233 ", 462 ," 2,647 "," 2,852 "," 33,810 "," 3,161 "," 34,926 "," 12,560 "," 1,661 ", 664 ," 12,652 "
HH4012,27,531,04304,000000,Sub-District - Jat,Rural," 64,115 "," 50,569 "," 11,518 "," 14,233 ", 462 ," 2,647 "," 2,852 "," 33,810 "," 3,161 "," 34,926 "," 12,560 "," 1,661 ", 664 ," 12,652 "
HH4012,27,531,04304,000000,Sub-District - Jat,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
